year,date,marz,settlement,members,weight,totincome
2005,2005-01-01,3,rural,4,233.2291717529297,49223.392575337886
2005,2005-01-01,3,rural,2,233.2291717529297,45574.52668627536
2005,2005-01-01,3,rural,6,233.2291717529297,100377.8913368956
2005,2005-01-01,3,rural,3,233.2291717529297,99101.01994693959
2005,2005-01-01,3,rural,5,233.2291717529297,46977.90166457175
2005,2005-01-01,3,urban,7,78.01041412353516,47922.16743356992
2005,2005-01-01,3,urban,2,78.01041412353516,10768.81158823453
2005,2005-01-01,3,urban,6,78.01041412353516,208493.25623075847
2005,2005-01-01,3,urban,5,78.01041412353516,43501.1266202849
2005,2005-01-01,3,urban,3,78.01041412353516,26200
2005,2005-01-01,3,urban,6,78.01041412353516,44006.812091451546
2005,2005-01-01,3,urban,3,78.01041412353516,77451.75944239597
2005,2005-01-01,3,urban,2,78.01041412353516,1243.9001344324415
2005,2005-01-01,3,urban,8,45.10416793823242,42020
2005,2005-01-01,3,urban,13,45.10416793823242,29885.849807969913
2005,2005-01-01,3,urban,6,45.10416793823242,60684.73151840248
2005,2005-01-01,3,urban,6,45.10416793823242,28881.27503031607
2005,2005-01-01,3,urban,1,45.10416793823242,0
2005,2005-01-01,3,urban,3,45.10416793823242,1718.849641998282
2005,2005-01-01,3,urban,4,45.10416793823242,5094.284965685038
2005,2005-01-01,3,urban,4,45.10416793823242,80724.76231454713
2005,2005-01-01,4,urban,4,67.90625,70077.53156007067
2005,2005-01-01,4,urban,4,67.90625,20081.60283256664
2005,2005-01-01,4,urban,4,67.90625,52892.00437093021
2005,2005-01-01,4,urban,2,67.90625,38562.81515794675
2005,2005-01-01,4,urban,2,67.90625,23004.41042136555
2005,2005-01-01,4,urban,1,67.90625,10742.481820794115
2005,2005-01-01,4,urban,4,67.90625,20983.286926427816
2005,2005-01-01,4,urban,7,67.90625,68539.55501249123
2005,2005-01-01,4,urban,5,31.44791603088379,81842.26471374427
2005,2005-01-01,4,urban,3,31.44791603088379,62300
2005,2005-01-01,4,urban,5,31.44791603088379,13207.594779494904
2005,2005-01-01,4,urban,5,31.44791603088379,37000
2005,2005-01-01,4,urban,2,31.44791603088379,16500
2005,2005-01-01,4,urban,1,31.44791603088379,38540.197511264865
2005,2005-01-01,4,urban,4,31.44791603088379,3827.385015861555
2005,2005-01-01,4,urban,4,31.44791603088379,45500
2005,2005-01-01,4,rural,6,204.4791717529297,57985.731680537436
2005,2005-01-01,4,rural,4,204.4791717529297,64972.16852878435
2005,2005-01-01,4,rural,6,204.4791717529297,129303.7140104331
2005,2005-01-01,4,rural,5,204.4791717529297,49268.65135476772
2005,2005-01-01,4,rural,6,204.4791717529297,66566.55602735082
2005,2005-01-01,4,rural,4,204.4791717529297,133994.2849940077
2005,2005-01-01,4,rural,4,204.4791717529297,75159.53179908628
2005,2005-01-01,4,rural,2,204.4791717529297,39226.105445713416
2005,2005-01-01,4,urban,4,67.90625,16005.162120444544
2005,2005-01-01,4,urban,4,67.90625,49311.18524831457
2005,2005-01-01,4,urban,4,67.90625,20931.049186267104
2005,2005-01-01,4,urban,1,67.90625,31097.71584636776
2005,2005-01-01,4,urban,4,67.90625,54295.3238719612
2005,2005-01-01,4,urban,3,67.90625,42333.333333333336
2005,2005-01-01,4,urban,4,67.90625,75085.8498079699
2005,2005-01-01,4,urban,7,67.90625,47200.941009770875
2005,2005-01-01,4,rural,1,204.4791717529297,24000
2005,2005-01-01,4,rural,1,204.4791717529297,22077.0419243629
2005,2005-01-01,4,rural,1,204.4791717529297,14605.823268826312
2005,2005-01-01,4,rural,6,204.4791717529297,35526.66979044029
2005,2005-01-01,4,rural,4,204.4791717529297,58908.83416426859
2005,2005-01-01,4,rural,1,204.4791717529297,8867.587653798617
2005,2005-01-01,4,rural,5,204.4791717529297,27758.917317166695
2005,2005-01-01,4,rural,5,204.4791717529297,67703.1686670836
2005,2005-01-01,4,urban,2,86.77083587646484,24452.41301335364
2005,2005-01-01,4,urban,3,86.77083587646484,23877.612963040294
2005,2005-01-01,4,urban,7,86.77083587646484,97515.15547575844
2005,2005-01-01,4,urban,5,86.77083587646484,56598.62278686687
2005,2005-01-01,4,urban,4,86.77083587646484,17047.291865387426
2005,2005-01-01,4,urban,4,86.77083587646484,7308.135522608838
2005,2005-01-01,4,urban,6,86.77083587646484,0
2005,2005-01-01,4,urban,4,86.77083587646484,1239.0988389668796
2005,2005-01-01,5,urban,2,73.34375,9789.546255066178
2005,2005-01-01,5,urban,1,73.34375,23200.639847863888
2005,2005-01-01,5,urban,5,73.34375,32392.835255131224
2005,2005-01-01,5,urban,1,73.34375,9400
2005,2005-01-01,5,urban,3,73.34375,32139.061060812703
2005,2005-01-01,5,urban,3,73.34375,21994.479484238916
2005,2005-01-01,5,urban,4,73.34375,17964.38874526808
2005,2005-01-01,5,urban,5,73.34375,29700
2005,2005-01-01,5,rural,5,176.9166717529297,59112.97168767419
2005,2005-01-01,5,rural,5,176.9166717529297,36418.14933195537
2005,2005-01-01,5,rural,5,176.9166717529297,53767.22346420458
2005,2005-01-01,5,rural,10,176.9166717529297,109466.7026290667
2005,2005-01-01,5,rural,3,176.9166717529297,44426.010224623984
2005,2005-01-01,5,rural,2,176.9166717529297,41841.2813833951
2005,2005-01-01,5,rural,5,176.9166717529297,56737.13421380389
2005,2005-01-01,5,rural,2,176.9166717529297,35829.36546581833
2005,2005-01-01,5,rural,5,176.9166717529297,80537.84959453551
2005,2005-01-01,5,rural,5,176.9166717529297,55284.49393014074
2005,2005-01-01,5,rural,5,176.9166717529297,85404.84072526162
2005,2005-01-01,5,rural,5,176.9166717529297,85027.53941928703
2005,2005-01-01,5,rural,2,176.9166717529297,122588.65188579445
2005,2005-01-01,5,rural,2,176.9166717529297,99634.2922289514
2005,2005-01-01,5,rural,5,176.9166717529297,116909.7739211213
2005,2005-01-01,5,rural,8,176.9166717529297,92810.82237788153
2005,2005-01-01,5,urban,3,66.1875,54980.92304379924
2005,2005-01-01,5,urban,6,66.1875,68403.14101613945
2005,2005-01-01,5,urban,2,66.1875,55283.24999358106
2005,2005-01-01,5,urban,2,66.1875,57229.80868458767
2005,2005-01-01,5,urban,3,66.1875,50026.11760320529
2005,2005-01-01,5,urban,1,66.1875,24487.727907406344
2005,2005-01-01,5,urban,4,66.1875,55000
2005,2005-01-01,5,urban,3,66.1875,35094.50652757092
2005,2005-01-01,5,urban,3,82.22916412353516,10500
2005,2005-01-01,5,urban,1,82.22916412353516,34105.10701605074
2005,2005-01-01,5,urban,6,82.22916412353516,103807.9862076115
2005,2005-01-01,5,urban,2,82.22916412353516,53084
2005,2005-01-01,5,urban,5,82.22916412353516,28199.604754176416
2005,2005-01-01,5,urban,4,82.22916412353516,77000
2005,2005-01-01,5,urban,4,82.22916412353516,40000
2005,2005-01-01,5,urban,3,82.22916412353516,21512.15692345098
2005,2005-01-01,6,urban,5,176.0625,52341.98444707278
2005,2005-01-01,6,urban,2,176.0625,21591.35257692539
2005,2005-01-01,6,urban,2,176.0625,13506.234067901994
2005,2005-01-01,6,urban,4,176.0625,16477.63630827739
2005,2005-01-01,6,urban,2,176.0625,122357.51939743859
2005,2005-01-01,6,urban,6,176.0625,52292
2005,2005-01-01,6,urban,2,176.0625,23041.798719706712
2005,2005-01-01,6,urban,3,176.0625,100539.18757579017
2005,2005-01-01,6,urban,3,176.0625,108906.41336188634
2005,2005-01-01,6,urban,4,176.0625,48454.86575498592
2005,2005-01-01,6,urban,6,176.0625,97793.8212997645
2005,2005-01-01,6,urban,4,176.0625,34055.27718258223
2005,2005-01-01,6,urban,5,176.0625,28111.2562507552
2005,2005-01-01,6,urban,2,176.0625,27109.456627989643
2005,2005-01-01,6,urban,5,176.0625,37426.759988428385
2005,2005-01-01,6,urban,2,176.0625,18176.11291258974
2005,2005-01-01,6,urban,1,102.19271087646484,50343.66347120942
2005,2005-01-01,6,urban,2,102.19271087646484,31680.985980184658
2005,2005-01-01,6,urban,1,102.19271087646484,25292.457915122195
2005,2005-01-01,6,urban,2,102.19271087646484,30233.760817568316
2005,2005-01-01,6,urban,1,102.19271087646484,29981.7125946896
2005,2005-01-01,6,urban,3,102.19271087646484,51222.666666666664
2005,2005-01-01,6,urban,3,102.19271087646484,50055.81551922352
2005,2005-01-01,6,urban,1,102.19271087646484,8532.899057724686
2005,2005-01-01,6,rural,1,171.96875,48899.271329949086
2005,2005-01-01,6,rural,4,171.96875,97381.34900190032
2005,2005-01-01,6,rural,7,171.96875,114946.7502976625
2005,2005-01-01,6,rural,1,171.96875,34716.31460394795
2005,2005-01-01,6,rural,5,171.96875,136000.91137981828
2005,2005-01-01,6,rural,4,171.96875,112794.38120122842
2005,2005-01-01,6,rural,5,171.96875,111597.5377273752
2005,2005-01-01,6,rural,3,171.96875,129000.01929800122
2005,2005-01-01,6,urban,2,102.19271087646484,44402.38154976523
2005,2005-01-01,6,urban,1,102.19271087646484,25511.974235988346
2005,2005-01-01,6,urban,10,102.19271087646484,97487.13873185814
2005,2005-01-01,6,urban,9,102.19271087646484,133591.75757221936
2005,2005-01-01,6,urban,1,102.19271087646484,12265.960550056625
2005,2005-01-01,6,urban,4,102.19271087646484,52539.83639711012
2005,2005-01-01,6,urban,5,102.19271087646484,13494.722070970874
2005,2005-01-01,6,urban,11,102.19271087646484,41191.23587925495
2005,2005-01-01,6,rural,2,171.96875,39766.67093243
2005,2005-01-01,6,rural,2,171.96875,50628.39801668559
2005,2005-01-01,6,rural,1,171.96875,25296.41298242167
2005,2005-01-01,6,rural,3,171.96875,69530.50985311069
2005,2005-01-01,6,rural,5,171.96875,56380.78622110309
2005,2005-01-01,6,rural,4,171.96875,46367.43525420797
2005,2005-01-01,6,rural,5,171.96875,37636.80601141653
2005,2005-01-01,6,rural,2,171.96875,38261.743782503516
2005,2005-01-01,7,rural,7,140.625,85768.43588927551
2005,2005-01-01,7,rural,3,140.625,15944.877882997458
2005,2005-01-01,7,rural,5,140.625,17960.775863145565
2005,2005-01-01,7,rural,5,140.625,190375.68245757592
2005,2005-01-01,7,rural,6,140.625,159778.56099008708
2005,2005-01-01,7,rural,4,140.625,35279.73370503934
2005,2005-01-01,7,rural,2,140.625,6881.197484900628
2005,2005-01-01,7,rural,5,140.625,53573.75276021325
2005,2005-01-01,7,urban,6,141.9375,71200
2005,2005-01-01,7,urban,4,141.9375,80000
2005,2005-01-01,7,urban,4,141.9375,79584
2005,2005-01-01,7,urban,2,141.9375,33897.333333333336
2005,2005-01-01,7,urban,6,141.9375,126000
2005,2005-01-01,7,urban,5,141.9375,110000
2005,2005-01-01,7,urban,5,141.9375,84000
2005,2005-01-01,7,urban,1,141.9375,30484
2005,2005-01-01,7,rural,3,140.625,83930.5692003697
2005,2005-01-01,7,rural,5,140.625,79798.11591490166
2005,2005-01-01,7,rural,6,140.625,346821.34886622365
2005,2005-01-01,7,rural,4,140.625,68342.87472580216
2005,2005-01-01,7,rural,6,140.625,140753.67838023452
2005,2005-01-01,7,rural,4,140.625,82690.79898823574
2005,2005-01-01,7,rural,5,140.625,164209.3586980313
2005,2005-01-01,7,rural,1,140.625,57319.60775653605
2005,2005-01-01,7,urban,6,152.3229217529297,143336
2005,2005-01-01,7,urban,6,152.3229217529297,250000
2005,2005-01-01,7,urban,5,152.3229217529297,155036
2005,2005-01-01,7,urban,4,152.3229217529297,140886.73391505412
2005,2005-01-01,7,urban,4,152.3229217529297,86389.33333333333
2005,2005-01-01,7,urban,5,152.3229217529297,98336
2005,2005-01-01,7,urban,5,152.3229217529297,86389.33333333333
2005,2005-01-01,7,urban,6,152.3229217529297,141700
2005,2005-01-01,7,urban,4,84.80208587646484,56087.08839331458
2005,2005-01-01,7,urban,1,84.80208587646484,16013.117461421842
2005,2005-01-01,7,urban,2,84.80208587646484,90799.77923608352
2005,2005-01-01,7,urban,3,84.80208587646484,37936.81034609792
2005,2005-01-01,7,urban,3,84.80208587646484,46379.572792294435
2005,2005-01-01,7,urban,6,84.80208587646484,88534.66527568505
2005,2005-01-01,7,urban,3,84.80208587646484,107887.56962057637
2005,2005-01-01,7,urban,2,84.80208587646484,71303.19927173993
2005,2005-01-01,7,urban,10,78.86458587646484,88247.07895010657
2005,2005-01-01,7,urban,7,78.86458587646484,60174.66666666666
2005,2005-01-01,7,urban,5,78.86458587646484,39069.92368274995
2005,2005-01-01,7,urban,6,78.86458587646484,86992.89856711752
2005,2005-01-01,7,urban,7,78.86458587646484,88337.81930966245
2005,2005-01-01,7,urban,2,78.86458587646484,9745.778516279694
2005,2005-01-01,7,urban,8,78.86458587646484,69146
2005,2005-01-01,7,urban,5,78.86458587646484,87025.64364844626
2005,2005-01-01,8,urban,4,141.74652099609375,38451.87910126725
2005,2005-01-01,8,urban,1,141.74652099609375,11692.835425137302
2005,2005-01-01,8,urban,6,141.74652099609375,86881.27503031607
2005,2005-01-01,8,urban,4,141.74652099609375,33333.333333333336
2005,2005-01-01,8,urban,4,141.74652099609375,50440.637515158036
2005,2005-01-01,8,urban,1,141.74652099609375,13491.863918475208
2005,2005-01-01,8,urban,3,141.74652099609375,30881.27503031607
2005,2005-01-01,8,urban,2,141.74652099609375,20000
2005,2005-01-01,8,rural,4,146.0729217529297,71983.76082679287
2005,2005-01-01,8,rural,4,146.0729217529297,16718.279542320794
2005,2005-01-01,8,rural,1,146.0729217529297,18249.20137876182
2005,2005-01-01,8,rural,2,146.0729217529297,35338.10824110011
2005,2005-01-01,8,rural,1,146.0729217529297,27706.777001418843
2005,2005-01-01,8,rural,4,146.0729217529297,59385.02199638483
2005,2005-01-01,8,rural,4,146.0729217529297,46062.0814467971
2005,2005-01-01,8,rural,7,146.0729217529297,101380.65176093142
2005,2005-01-01,8,urban,5,141.74652099609375,32811.188565157514
2005,2005-01-01,8,urban,3,141.74652099609375,111861.0854035078
2005,2005-01-01,8,urban,11,141.74652099609375,125192.19909165234
2005,2005-01-01,8,urban,3,141.74652099609375,38518.99469972278
2005,2005-01-01,8,urban,1,141.74652099609375,19825.30742276918
2005,2005-01-01,8,urban,2,141.74652099609375,34103.042472088
2005,2005-01-01,8,urban,6,141.74652099609375,73330
2005,2005-01-01,8,urban,5,141.74652099609375,32956.52126979509
2005,2005-01-01,8,urban,5,141.74652099609375,100000
2005,2005-01-01,8,urban,5,141.74652099609375,35000
2005,2005-01-01,8,urban,5,141.74652099609375,46400.45335654969
2005,2005-01-01,8,urban,5,141.74652099609375,40517.302939921756
2005,2005-01-01,8,urban,6,141.74652099609375,35000
2005,2005-01-01,8,urban,5,141.74652099609375,41000
2005,2005-01-01,8,urban,3,141.74652099609375,67668
2005,2005-01-01,8,urban,4,141.74652099609375,41002.333456186425
2005,2005-01-01,8,rural,5,146.0729217529297,11761.076768280453
2005,2005-01-01,8,rural,7,146.0729217529297,72111.20463857957
2005,2005-01-01,8,rural,6,146.0729217529297,81932.4963252916
2005,2005-01-01,8,rural,7,146.0729217529297,207539.3438776323
2005,2005-01-01,8,rural,8,146.0729217529297,43482.312244227185
2005,2005-01-01,8,rural,7,146.0729217529297,78344.7841358301
2005,2005-01-01,8,rural,6,146.0729217529297,96950.51125138607
2005,2005-01-01,8,rural,7,146.0729217529297,97417.38500620078
2005,2005-01-01,8,urban,5,66.38541412353516,75097.00117839612
2005,2005-01-01,8,urban,7,66.38541412353516,39289.38787879112
2005,2005-01-01,8,urban,1,66.38541412353516,5412.596148482538
2005,2005-01-01,8,urban,6,66.38541412353516,87703.74976605928
2005,2005-01-01,8,urban,8,66.38541412353516,155983.86969842933
2005,2005-01-01,8,urban,3,66.38541412353516,46426.4360947813
2005,2005-01-01,8,urban,1,66.38541412353516,20314.471281203372
2005,2005-01-01,8,urban,4,66.38541412353516,97727.64007224672
2005,2005-01-01,9,urban,3,53.14583206176758,34954.82832751283
2005,2005-01-01,9,urban,1,53.14583206176758,33333.30005818323
2005,2005-01-01,9,urban,2,53.14583206176758,86247.32050576207
2005,2005-01-01,9,urban,3,53.14583206176758,50969.33275436648
2005,2005-01-01,9,urban,5,53.14583206176758,48786.23508380778
2005,2005-01-01,9,urban,5,53.14583206176758,17090.200866905892
2005,2005-01-01,9,urban,2,53.14583206176758,98094.1590693227
2005,2005-01-01,9,urban,5,53.14583206176758,28401.2717521669
2005,2005-01-01,9,rural,1,126.54166412353516,32856.76086181059
2005,2005-01-01,9,rural,4,126.54166412353516,54486.55580379429
2005,2005-01-01,9,rural,4,126.54166412353516,79754.10798941593
2005,2005-01-01,9,rural,4,126.54166412353516,60416.05800605205
2005,2005-01-01,9,rural,4,126.54166412353516,94716.68940735853
2005,2005-01-01,9,rural,2,126.54166412353516,48753.646568467266
2005,2005-01-01,9,rural,3,126.54166412353516,96319.65583013758
2005,2005-01-01,9,rural,4,126.54166412353516,95637.61824613536
2005,2005-01-01,9,urban,4,85.92708587646484,38130.54629305128
2005,2005-01-01,9,urban,2,85.92708587646484,50974.88038016971
2005,2005-01-01,9,urban,6,85.92708587646484,109148.59842819898
2005,2005-01-01,9,urban,1,85.92708587646484,31749.89981309048
2005,2005-01-01,9,urban,7,85.92708587646484,53038.379539569774
2005,2005-01-01,9,urban,5,85.92708587646484,80070.45982388132
2005,2005-01-01,9,urban,4,85.92708587646484,79237.16729543058
2005,2005-01-01,9,urban,5,85.92708587646484,90270.64876155816
2005,2005-01-01,9,urban,4,121.3125,23706.97178779163
2005,2005-01-01,9,urban,4,121.3125,30000
2005,2005-01-01,9,urban,5,121.3125,12300
2005,2005-01-01,9,urban,4,121.3125,139208.25302291947
2005,2005-01-01,9,urban,1,121.3125,8500
2005,2005-01-01,9,urban,2,121.3125,24200
2005,2005-01-01,9,urban,2,121.3125,19059.27306298182
2005,2005-01-01,9,urban,2,121.3125,16980
2005,2005-01-01,10,rural,4,88.84375,52827.74756607931
2005,2005-01-01,10,rural,3,88.84375,49666.56353641175
2005,2005-01-01,10,rural,5,88.84375,68351.34491773015
2005,2005-01-01,10,rural,5,88.84375,37604.24140644701
2005,2005-01-01,10,rural,2,88.84375,54984.07350228459
2005,2005-01-01,10,rural,4,88.84375,78855.1186870768
2005,2005-01-01,10,rural,5,88.84375,54245.03261845127
2005,2005-01-01,10,rural,2,88.84375,61567.285798655066
2005,2005-01-01,10,urban,6,29.92708396911621,86017.3223527836
2005,2005-01-01,10,urban,2,29.92708396911621,24584
2005,2005-01-01,10,urban,3,29.92708396911621,30975.237550700007
2005,2005-01-01,10,urban,4,29.92708396911621,60517.56520638784
2005,2005-01-01,10,urban,2,29.92708396911621,22420.4972676056
2005,2005-01-01,10,urban,4,29.92708396911621,52191.67170867421
2005,2005-01-01,10,urban,2,29.92708396911621,36456.10602927866
2005,2005-01-01,10,urban,1,29.92708396911621,33280.98344766884
2005,2005-01-01,11,rural,4,111.625,35300.15361783121
2005,2005-01-01,11,rural,7,111.625,59457.14741535184
2005,2005-01-01,11,rural,5,111.625,90584.14047326209
2005,2005-01-01,11,rural,6,111.625,41443.95893056934
2005,2005-01-01,11,rural,5,111.625,43421.95525296156
2005,2005-01-01,11,rural,2,111.625,46971.418861600934
2005,2005-01-01,11,rural,1,111.625,32117.045185461582
2005,2005-01-01,11,rural,4,111.625,32101.545644229813
2005,2005-01-01,11,urban,4,88.77083587646484,60000
2005,2005-01-01,11,urban,2,88.77083587646484,36414.399135346364
2005,2005-01-01,11,urban,3,88.77083587646484,33608.99955385315
2005,2005-01-01,11,urban,3,88.77083587646484,69972.85851715266
2005,2005-01-01,11,urban,4,88.77083587646484,18827.745609811856
2005,2005-01-01,11,urban,2,88.77083587646484,7480.174304314852
2005,2005-01-01,11,urban,5,88.77083587646484,137808.3530572696
2005,2005-01-01,11,urban,10,88.77083587646484,21727.44546238235
2005,2005-01-01,11,urban,6,53.15625,113131.37336216542
2005,2005-01-01,11,urban,4,53.15625,80055.81551922353
2005,2005-01-01,11,urban,4,53.15625,2300
2005,2005-01-01,11,urban,4,53.15625,93454.31915965908
2005,2005-01-01,11,urban,2,53.15625,1662.4229692663775
2005,2005-01-01,11,urban,2,53.15625,52458.697871020944
2005,2005-01-01,11,urban,5,53.15625,0
2005,2005-01-01,11,urban,4,53.15625,10073.880909766944
2005,2005-01-01,11,rural,3,111.625,35990.210994652225
2005,2005-01-01,11,rural,7,111.625,199985.3845697684
2005,2005-01-01,11,rural,6,111.625,30477.98848470889
2005,2005-01-01,11,rural,6,111.625,96314.10410434651
2005,2005-01-01,11,rural,6,111.625,62378.32063024577
2005,2005-01-01,11,rural,2,111.625,79718.20165126046
2005,2005-01-01,11,rural,1,111.625,19522.727092067747
2005,2005-01-01,11,rural,2,111.625,27342.18746725306
2005,2005-01-01,10,urban,4,29.92708396911621,75385.37623339848
2005,2005-01-01,10,urban,5,29.92708396911621,59487.25046284966
2005,2005-01-01,10,urban,7,29.92708396911621,25109.22377238833
2005,2005-01-01,10,urban,4,29.92708396911621,32168.65471298255
2005,2005-01-01,10,urban,1,29.92708396911621,41712.401495789745
2005,2005-01-01,10,urban,2,29.92708396911621,106871.57163786764
2005,2005-01-01,10,urban,2,29.92708396911621,63247.84401759137
2005,2005-01-01,10,urban,6,29.92708396911621,112820.25767767041
